"id","label","desc","wikidata_id","original_id","width","height","depth","thickness","h_status","w_status","t_status","discovery_year","discovery_who","currentsetting","currentlocation","form","completeness","preservation","preservation_note","smr_no"
20000308,"MUSIC/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675637","MUSIC/1","0.23","1.6",NULL,"0.2","actual","actual","actual","1845","Windele, J.","in display","museum","pilsc","complete","good",NULL,NULL
20000309,"NEWLE/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675638","NEWLE/1",NULL,NULL,NULL,NULL,"inc","inc","inc","1900","P. Power","inc","earliest","pilsp","inc","inc",NULL,NULL
20000310,"NOBBE/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675639","NOBBE/1",NULL,NULL,NULL,NULL,"inc","inc","inc","1991","G. Eogan","in struct","earliest","inc","inc","inc",NULL,NULL
20000311,"NOBBE/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675640","NOBBE/2",NULL,NULL,NULL,NULL,"inc","inc","inc","1991","G. Eogan","in struct","earliest","inc","inc","inc",NULL,NULL
20000312,"NOBBE/3 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675641","NOBBE/3",NULL,NULL,NULL,NULL,"inc","inc","inc","1991","G. Eogan","in struct","earliest","inc","inc","inc",NULL,NULL
20000313,"OLDIS/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675642","OLDIS/1","0.46","1.78",NULL,"0.18","actual","actual","actual","1879","R.R. Brash","in struct","on site","pilsp","complete","poor","Macalister/1945, 290, `...broken into two fragments'.",NULL
20000314,"PAINT/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675643","PAINT/1","0.76","2.24",NULL,"0.33","actual","actual","actual","1898","John Rhys","inc","other","pilsp","complete","some",NULL,NULL
20000315,"PARAR/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675644","PARAR/1","0.25","1.68",NULL,"0.15","actual","actual","actual","1804","H. Pelham","unattch","on site","pilsp","complete","some","Macalister/1945, 237, `...imperfect at both ends'.",NULL
20000316,"PARAR/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675647","PARAR/2","0.24","1.3",NULL,"0.18","uncertain","uncertain","uncertain","1804","H. Pelham","lost","lost","pilsp","n/a","n/a",NULL,NULL
20000317,"POMCK/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675648","POMCK/1",NULL,NULL,NULL,NULL,"n/a","n/a","n/a","1868","Rev. J. Shearman","lost","lost","inc","n/a","n/a","Macalister/1945, 21: `The stone was broken up some time after the above date[1868], and the fragments dispersed, apparently for building material'. ",NULL
20000318,"PRIES/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675649","PRIES/1","0.79","2.13",NULL,"0.85","actual","actual","actual","1906","P. Power","in ground","earliest","pilsp","incomplete","some","Macalister/1945, 256, `...much weathered: the top is broken'.",NULL
20000319,"PRKLA/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675652","PRKLA/1","0.3","1.08",NULL,"0.18","actual","actual","actual","1902","Macalister, R.A.S.","in display","museum","pilsp","complete","some","Macalister/1945, 217, `occasional chips and...weather wear'.",NULL
20000320,"RACOB/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675653","RACOB/1","0.28","1.42",NULL,"0.25","actual","actual","actual","1886","Mr. Barry","on ground","on site","pilsp","complete","some","Macalister/1945, 70, refers to some flaking.",NULL
20000321,"RANTA/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675655","RANTA/1","0.27","0.64",NULL,"0.11","visible","actual","actual","1875","S. Ferguson","in ground","earliest","pillp","incomplete","good","Macalister/1945, 300, notes there is a fracture at the top and a flake has been detached from the back.",NULL
20000322,"RATAS/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675656","RATAS/1","0.34","1.45",NULL,"0.2","actual","actual","actual","1975","T. Fanning","on ground","on site","pilsc","incomplete","some","Fanning/1977, 14, refers to some chipping and polishing which has damaged the stone.",NULL
20000323,"RATHK/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675658","RATHK/1",NULL,"1.25",NULL,NULL,"actual","n/a","n/a","1996","E. Rynne","in struct","earliest","pilsp","incomplete","inc",NULL,NULL
20000324,"RCROG/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675660","RCROG/1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20000325,"RCROG/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675661","RCROG/2","0.56","1.4",NULL,"0.25","actual","visible","visible","1864","Fergusson","in struct","on site","arcli","complete","poor","Macalister/1945, 17:` ...the top end of the stone is broken off...probably the work of the cave builders'. ",NULL
20000326,"RFILD/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675662","RFILD/1","0.3","1.43",NULL,"0.15","actual","actual","actual","1879","R.R. Brash","inc","other","pilsp","complete","poor","Macalister/1945, 240, `the second angle has been chipped away'.",NULL
20000327,"RFILD/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675663","RFILD/2",NULL,"2.13",NULL,NULL,"uncertain","n/a","n/a","1879","R.R. Brash","inc","other","pilsp","complete","inc",NULL,NULL
20000328,"RFILD/3 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675664","RFILD/3",NULL,"0.3",NULL,NULL,"uncertain","n/a","n/a","1879","R.R. Brash","inc","other","ind","frgmntry","n/a",NULL,NULL
20000329,"RFILD/4 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675666","RFILD/4","0.28","1.07",NULL,"0.36","actual","actual","actual","1879","R.R. Brash","inc","other","pilsp","complete","inc",NULL,NULL
20000330,"RFILD/5 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675668","RFILD/5",NULL,NULL,NULL,NULL,"n/a","n/a","n/a","1891","Rev. E. Barry","lost","lost","ind","n/a","n/a",NULL,NULL
20000331,"RFILD/6 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675669","RFILD/6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1891","Rev. E. Barry","lost","lost","ind","n/a","n/a",NULL,NULL
20000332,"RGLAS/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675670","RGLAS/1","0.81","1.22",NULL,"0.46","actual","actual","actual","1910","P. McDonnell","in struct","earliest","pilsp","complete","inc",NULL,NULL
20000333,"ROVMO/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675671","ROVMO/1","0.32","2.13",NULL,"0.2","actual","actual","actual","1866","Gen. Pitt-Rivers","in display","museum","pilsp","incomplete","good","Macalister/1945, 122, `the top is fractured'.",NULL
20000334,"ROVMO/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675672","ROVMO/2","0.76","2.45",NULL,"0.2","actual","actual","actual","1866","Gen. Pitt-Rivers","in display","museum","pilsp","complete","good",NULL,NULL
20000335,"ROVMO/3 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675674","ROVMO/3","0.64","2.13",NULL,"0.18","actual","actual","actual","1866","Gen. Pitt-Rivers","in display","museum","pilsp","incomplete","good","Macalister/1945, 123, `...probably about a foot of blank butt, which would be necessary to hold the stone upright, is broken off'.",NULL
20000336,"RTHCA/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675675","RTHCA/1","0.61","1.73",NULL,"0.14","visible","actual","actual","1896","Barry, E.","on ground","on site","pillp","complete","some",NULL,NULL
20000337,"RTHCA/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675677","RTHCA/2","0.1","0.23",NULL,"0.1","actual","actual","actual","1945","Macalister. R. A. S.","in display","museum","ind","frgmntry","poor",NULL,NULL
20000338,"RTHDF/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675678","RTHDF/1","0.27","0.94",NULL,"0.12","visible","actual","actual","1945","R.A.S. Macalister","in ground","earliest","pilsc","complete","good","Some of the edges of the stone have been damaged.",NULL
20000339,"RTHDF/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675679","RTHDF/2","0.33","1.3",NULL,"0.12","actual","actual","actual","1940","O'Sullivan, P.","on ground","on site","pillp","incomplete","some","Macalister/1945, 189, ` ...the top, however, is broken.'",NULL
20000340,"RTHKE/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675680","RTHKE/1",NULL,NULL,NULL,NULL,"n/a","n/a","n/a","1949","Raftery","in struct","earliest","inc","inc","inc",NULL,NULL
20000341,"RTHKE/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675681","RTHKE/2",NULL,NULL,NULL,NULL,"n/a","n/a","n/a","1949","Raftery","in struct","earliest","ind","inc","inc",NULL,NULL
20000342,"RTHKE/3 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675682","RTHKE/3",NULL,NULL,NULL,NULL,"n/a","n/a","n/a","1949","Raftery","lost","lost","ind","n/a","n/a",NULL,NULL
20000343,"RTHOD/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675683","RTHOD/1",NULL,NULL,NULL,NULL,"inc","inc","inc","1853","Hitchcock","in struct","museum","pilsp","incomplete","some","Macalister/1945, 190, `The top of the stone is lost and with it the end of the second name'.",NULL
20000344,"RTHOD/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675684","RTHOD/2","0.09","1.24",NULL,"0.33","actual","actual","actual","1853","Windele","in struct","other","pillp","incomplete","some",NULL,NULL
20000345,"RUSHE/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675685","RUSHE/1","0.43","1.26",NULL,"0.33","visible","inc","inc","1916","Srgt. Lyons","inc","inc","pilsp","frgmntry","good",NULL,NULL
20000346,"SCHUD/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675686","SCHUD/1","0.38","1.37",NULL,"0.15","actual","actual","actual","1899","Power, Canon","in display","museum","pillp","complete","some","Macalister/1945, 257, `much weathered'.",NULL
20000347,"SHANK/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675687","SHANK/1","14","57",NULL,"5.5","actual","actual","actual","1969","M. Doyle","in display","museum","inc","complete","inc",NULL,NULL
20000348,"STISL/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675688","STISL/1","0.28","0.33",NULL,NULL,"actual","actual","inc","1910","O'Connor, Canon","inc","earliest","inc","complete","poor","Macalister/1945, 302, `desparately worn'.",NULL
20000349,"TEMAN/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675689","TEMAN/1","0.36","3.3",NULL,"0.3","visible","actual","actual","1906","H.S. Crawford","in ground","earliest","pilsc","complete","some","CISP: appears to be badly weathered.",NULL
20000350,"TERMY/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675691","TERMY/1","0.26","0.7",NULL,"0.19","visible","actual","actual",NULL,"Mr O'Neill","in ground","earliest","pilsp","complete","good",NULL,NULL
20000351,"THOTO/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675692","THOTO/1","0.31","1.46",NULL,"0.2","actual","actual","actual","1969","G. Doyle","in display","other","pilsp","complete","good",NULL,NULL
20000352,"TINAH/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675693","TINAH/1","0.3","1.83",NULL,"0.28","actual","actual","actual","1873","Foley","in display","museum","pilsp","complete","good",NULL,NULL
20000353,"TINAH/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675694","TINAH/2","0.43","1.78",NULL,"0.56","actual","actual","actual","1873","Foley","in display","museum","pilsp","complete","good",NULL,NULL
20000354,"TLGMO/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675695","TLGMO/1","0.53","1.57",NULL,"0.46","actual","actual","actual","1841","Mr. E. Hawkesworth","in display","museum","pilsp","complete","poor","Macalister/1945, 124, `The only unbroken part is the surface between the two lines of writing; elsewhere there is unmistakable evidence of the attacks of a sledge-hammer or of some similar tool'.",NULL
20000355,"TMINE/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675697","TMINE/1","0.3","1.07",NULL,"0.25","actual","actual","actual","1938","E. O' Toole","in struct","earliest","pilsp","frgmntry","poor",NULL,NULL
20000356,"TMOUN/1 (Ogham Stone Concept by CISP)","Ogham Stone, Northern Ireland","Q106675698","TMOUN/1","0.2","0.43",NULL,"0.1","actual","actual","actual","1875","Wakeman","inc","museum","fragy","incomplete","poor","Macalister/1945, 304, speaks of wear and a fractured end.",NULL
20000357,"TOOCU/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675699","TOOCU/1","0.38","1.32",NULL,"0.28","actual","actual","actual","1923","P. Power","in struct","earliest","pilsp","complete","some",NULL,NULL
20000358,"TOURP/6 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675700","TOURP/6","0.24","0.28",NULL,"0.1","actual","actual","actual","1909","H. S. Crawford","unattch","on site","slbcr","frgmntry","some",NULL,NULL
20000359,"TRALE/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675701","TRALE/1",NULL,NULL,NULL,NULL,"n/a","n/a","n/a","1945","Mr. E. MacWhite","in struct","earliest","pilsp","incomplete","poor","Macalister/1945, 251--252, quotes E. McWhite in saying that the stone was broken into at least three pieces.",NULL
20000360,"TULHE/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675702","TULHE/1","0.48","0.69",NULL,"0.23","actual","actual","actual","1852","Prim","in display","other","pilsp","incomplete","poor","Macalister/1949, 39--40: `...the top of the stone is broken off and lost'. ",NULL
20000361,"TULLA/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675703","TULLA/1","0.48","1.96",NULL,"0.48","visible","inc","inc","1900","Srgt. Lyons","on ground","on site","pilsp","complete","some","Macalister/1945, 9, notes that the stone had suffered damage as as result of `boys, who lit a fire against the stone'. ",NULL
20000362,"WHFLD/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675704","WHFLD/1","0.3","1.14",NULL,"0.13","actual","actual","actual","1853","The Macgillicuddy","unattch","museum","pilsp","inc","some",NULL,NULL
20000363,"WHFLD/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675705","WHFLD/2","0.3","1.42",NULL,"0.15","actual","actual","actual","1853","The MacGillicuddy","unattch","museum","pilsp","inc","some",NULL,NULL
20000364,"WHFLD/3 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675706","WHFLD/3","0.23","0.99",NULL,"0.2","visible","actual","actual","1853","The MacGillicuddy","unattch","museum","pilsp","incomplete","some","Macalister/1945, 211: `The top of the stone is broken off'. ",NULL
20000365,"WHFLD/4 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675707","WHFLD/4","3.05","0.99",NULL,"0.23","actual","actual","actual","1853","The MacGillicuddy","unattch","museum","pilsp","inc","some",NULL,NULL
20000366,"WHFLD/5 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675708","WHFLD/5","0.58","1.35",NULL,"0.23","uncertain","uncertain","n/a","1853","The MacGillicuddy","lost","lost","pilsp","incomplete","some","Macalister/1945, 212--213: `The ends were broken'.  ",NULL
20000367,"WINDG/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675709","WINDG/1","0.42","1.37",NULL,"0.15","actual","actual","actual","1851","Du Noyer","on ground","earliest","pilsp","inc","some",NULL,NULL
20000368,"WINDG/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675710","WINDG/2",NULL,NULL,NULL,NULL,"inc","inc","inc","1850","inc","lost","lost","inc","inc","inc",NULL,NULL
30000001,"10. Breastagh (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674154","10. Breastagh","0.76","3.66","0.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MA015-018001-"
30000002,"100. Ballyhank IV (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674171","100. Ballyhank IV","0.6","1.3","0.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CO085-067006-"
30000003,"101. Ballyhank V (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674173","101. Ballyhank V","0.5","1.4","0.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CO085-067007-"
30000004,"102. Ballyhank VI (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674174","102. Ballyhank VI","0.3","1.1","0.3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CO085-067008-"
30000005,"1083. Rathkenny I (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674175","1083. Rathkenny I","0.4","1.0","0.18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE021-087002-"
30000006,"1084. Rathkenny II (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674176","1084. Rathkenny II","0.24","0.82","0.19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE021-087005-"
30000007,"11. Drummin I (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674177","11. Drummin I","0.41","1.09","0.51",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"RO015-051001-"
30000008,"118. Monataggart I (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674179","118. Monataggart I","0.43","2.2","0.3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CO061-022002-"
30000009,"119. Monataggart II (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674180","119. Monataggart II","0.39","0.91","0.11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CO061-022003-"
30000010,"12. Rathcroghan I (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674181","12. Rathcroghan I","0.48","1.23","0.16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"RO022-057030-"
30000011,"120. Monataggart III (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674182","120. Monataggart III","0.36","1.88","0.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CO061-022004-"
30000012,"13. Rathcroghan II (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674183","13. Rathcroghan II","0.56","1.4","0.25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"RO022-057084-"
30000013,"136. Ardfert I (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674184","136. Ardfert I","0.3","1.22","0.28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE020-046018-"
30000014,"141. Aglish I (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674185","141. Aglish I","0.25","0.88","0.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE054-032003-"
30000015,"142. Aglish II (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674186","142. Aglish II","0.25","0.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE054-032004-"
30000016,"145. Arraglen (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674188","145. Arraglen","0.38","1.91","0.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE025-002001-"
30000017,"146. Ballineanig (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674189","146. Ballineanig","0.2","1.17","0.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE042-151----"
30000018,"147. Ballineesteenigh (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674190","147. Ballineesteenigh","0.33","1.93","0.36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE043-248----"
30000019,"15. Clonmore (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674191","15. Clonmore","0.3","0.78","0.22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CW009-028021-"
30000020,"150. Ballinrannig III (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674192","150. Ballinrannig III","0.34","1.16","0.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE042-057008-"
30000021,"151. Ballinrannig IV (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674193","151. Ballinrannig IV","0.26","0.82","0.25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE042-057009-"
30000022,"152. Ballinrannig V (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674194","152. Ballinrannig V","0.39","0.97","0.17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE042-057010-"
30000023,"153. Ballinrannig VI (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674195","153. Ballinrannig VI","0.3","1.02","0.18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE042-057011-"
30000024,"154. Ballinrannig VII (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674196","154. Ballinrannig VII","0.51","1.73","0.18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE042-057003-"
30000025,"155. Ballintaggart I (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674197","155. Ballintaggart I","0.36","0.97","0.15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE053-033005-"
30000026,"156. Ballintaggart II (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674198","156. Ballintaggart II","0.33","1.07","0.13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE053-033006-"
30000027,"157. Ballintaggart III (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674199","157. Ballintaggart III","0.34","0.94","0.15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE053-033007-"
30000028,"158. Ballintaggart IV (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674200","158. Ballintaggart IV","0.36","0.56","0.13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE053-033008-"
30000029,"159. Ballintaggart V (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674201","159. Ballintaggart V","0.33","1.27","0.25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE053-033009-"
30000030,"16. Rathglass (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674202","16. Rathglass","0.62","1.3","0.82",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CW013-018001-"
30000031,"160. Ballintaggart VI (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674203","160. Ballintaggart VI","0.41","1.07","0.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE053-033010-"
30000032,"161. Ballintaggart VII (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674204","161. Ballintaggart VII","0.33","0.97","0.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE053-033011-"
30000033,"162. Ballintaggart VIII (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674205","162. Ballintaggart VIII","0.41","1.19","0.23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE053-033012-"
30000034,"163. Ballintaggart IX (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674206","163. Ballintaggart IX","0.56","1.04","0.18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE053-033013-"
30000035,"166. Ballinvoher (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674207","166. Ballinvoher","0.47","1.22","0.1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE045-105----"
30000036,"17. Tuckamine (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674208","17. Tuckamine","0.34","1.12","0.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CW003-023----"
30000037,"170. Ballymorereagh (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674209","170. Ballymorereagh","0.46","1.68","0.28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE043-140008-"
30000038,"171. Ballynahunt (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674210","171. Ballynahunt","0.42","1.52","0.13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE045-016----"
30000039,"172. Ballywiheen (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674211","172. Ballywiheen","0.46","1.92","0.16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE042-093003-"
30000040,"173. Brackloon (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674212","173. Brackloon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE045-081002-"
30000041,"175. Burnham West (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674213","175. Burnham West","0.38","1.02","0.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE000-002----"
30000042,"178. Coumeenole (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674214","178. Coumeenole","0.45","2.0","0.3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE052-059002-"
30000043,"180. Emlagh East (Ogham Stone Concept by the Ogham in 3D Project)","Ogham Stone, Ireland","Q106674215","180. Emlagh East","0.61","2.39","0.28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KE053-040----"
